scenicness,connectivity,objects,description,id,latitude,longitude,image_path,greenery_pct,building_pct,sky_pct,road_pct,water_pct
4,7,"['building', 'trees', 'car', 'street', 'parking meters', 'sidewalk', 'road markings', 'shrubs', 'clouds', 'sky']",A modern beige building stands behind a tree-lined sidewalk adjacent to a city street with a black car parked at the curb.,2820,38.9429750188217,-77.06440478935328,DC_images/dc_2820.jpg,19.581787109375,15.772949218749998,21.689453125,23.977783203125,0.0
7,3,"['water', 'boat', 'sky', 'clouds', 'distant monument', 'trees']",A view from a boat on a large body of water with distant monument and partly cloudy sky.,3695,38.87632200625839,-77.04590563972333,DC_images/dc_3695.jpg,1.470458984375,0.088623046875,47.808837890625,0.0,36.49462890625
3,8,"['sidewalk', 'grass lawn', 'row houses', 'windows', 'doors', 'fences', 'bicycle', 'satellite dish', 'motorbike', 'tree', 'canopy', 'air conditioning units', 'stairs']","A residential street view with connected row houses, small lawns, and a few household items visible outside.",6898,38.89614797882036,-76.98136400145142,DC_images/dc_6898.jpg,18.5927734375,33.82958984375,22.927001953125,10.077880859375,0.0
0,0,"[""text: 'Sorry, we have no imagery here.'""]",A blank image with a message indicating there is no available imagery.,4584,38.83488903541832,-77.02745071141595,DC_images/dc_4584.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
2,7,"['brick buildings', 'cars', 'vans', 'windows', 'sidewalk', 'grass', 'dumpsters', 'fence', 'shipping containers']",An urban courtyard surrounded by large brick buildings with parked vehicles and minimal greenery.,7234,38.88533662316008,-76.97445133092977,DC_images/dc_7234.jpg,20.962646484375,41.398681640625,8.0712890625,22.107177734375,0.0
5,6,"['trees', 'house', 'fence', 'sidewalk', 'street', 'lawn', 'satellite dish', 'curb', 'power lines']",A modest house with a large front yard is set behind a fence and surrounded by trees along a quiet suburban street.,7686,38.87812753282232,-76.96523418423192,DC_images/dc_7686.jpg,39.0400390625,2.053466796875,18.97314453125,31.943603515625004,0.0
6,4,"['brick building', 'flag', 'windows', 'door', 'white car', 'bushes', 'trees', 'sidewalk', 'stairs', 'railing']","A well-kept brick building with a flag at the entrance, surrounded by greenery and a driveway with a parked white car.",3261,38.91595481490679,-77.05515576900687,DC_images/dc_3261.jpg,27.900390625,22.439697265625,15.615966796875,5.07421875,0.0
5,6,"['cars', 'people', 'houses', 'trees', 'lampposts', 'power lines', 'sidewalk']","A quiet suburban street scene with parked cars, people walking, and houses surrounded by greenery under a partly cloudy sky.",872,38.92493023856933,-77.10359806739308,DC_images/dc_872.jpg,14.360107421875002,1.5595703125,36.75537109375,40.4375,0.0
6,9,"['chandelier', 'paintings', 'digital timer', 'panel desk', 'wood paneling', 'chairs', 'tripod', 'doors', 'arched mural', 'wall sconces']","A formal, well-lit hearing or conference room featuring a chandelier, wood furnishings, portraits, and a central arched mural.",5525,38.88714074451154,-77.00902903044438,DC_images/dc_5525.jpg,0.0,0.0,0.0,0.0,0.0
2,5,"['SUV/car', 'trees', 'building (partially visible)', 'street', 'power lines']",A car is parked on a street with some trees and a partially obscured building in the background.,6293,38.83309035563105,-76.99289784963509,DC_images/dc_6293.jpg,7.915771484375,15.68212890625,47.37158203125,12.54833984375,0.0
0,0,"[""text: 'Sorry, we have no imagery here.'""]",The image is a blank area with a message indicating no available imagery.,5398,38.86371871098991,-77.01133053388845,DC_images/dc_5398.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
4,7,"['road', 'cars', 'trees', 'fence', 'power lines', 'sidewalk', 'houses', 'parking lot']","A suburban street scene featuring parked cars, residential buildings, trees, and utility lines under a clear sky.",7254,38.9213700333054,-76.9744384216045,DC_images/dc_7254.jpg,24.588134765625,1.120361328125,31.05419921875,24.499755859375,0.0
8,7,"['water body', 'walkway', 'two people', 'trees', 'cars', 'historic building with dome', 'steps', 'sky']","A bright, clear day view of a waterfront walkway leading towards a prominent domed government building, with people walking and cars parked nearby.",5298,38.88894197261657,-77.01363982085498,DC_images/dc_5298.jpg,5.13525390625,1.88232421875,46.9482421875,0.4287109374999999,16.74072265625
6,7,"['house', 'garage', 'driveway', 'trees', 'lawn', 'street', 'sidewalk', 'bushes', 'steps']","A suburban street with detached houses, green lawns, and tall trees in early spring.",3757,38.98802495805982,-77.04597761264073,DC_images/dc_3757.jpg,26.7421875,9.019775390625,24.4384765625,31.62255859375,0.0
7,8,"['townhouses', 'trees', 'sidewalk', 'car', 'fence', 'steps', 'bushes', 'brick path', 'lamp post']","A leafy residential street with classic townhouses, front gardens, and a parked car in a quiet urban neighborhood.",3841,38.933976321256985,-77.04363602190962,DC_images/dc_3841.jpg,41.482177734375,16.31640625,10.4306640625,3.779052734375,0.0
0,0,"[""text ('Sorry, we have no imagery here.')""]",The image displays a blank area with a message indicating no available imagery.,3357,38.8835257945934,-77.05282559413249,DC_images/dc_3357.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
6,3,"['trees', 'fence', 'gated entrance', 'driveway', 'sign', 'grass', 'curb', 'shrubbery']",A wooded area with a paved driveway leading to a gated entrance surrounded by tall trees and greenery.,3393,38.94838577332889,-77.05287365777671,DC_images/dc_3393.jpg,55.13183593749999,0.104736328125,19.485107421875,19.707275390625,0.0
0,0,"[""text: 'Sorry, we have no imagery here.'""]",A blank screen with a message indicating no imagery is available.,4681,38.80426072621289,-77.02513639270352,DC_images/dc_4681.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
4,8,"['apartment building', 'parked car', 'sidewalk', 'street', 'streetlights', 'bushes', 'trees', 'business signs', 'windows', 'bike rack', 'benches', 'parking lot']","A modern urban street scene with mixed-use buildings, a parked car, and pedestrian-friendly sidewalks.",5992,38.906959492298014,-76.99980808506703,DC_images/dc_5992.jpg,0.830078125,42.944580078125,11.83740234375,36.56982421875,0.0
4,7,"['cars', 'street', 'sidewalk', 'trees', 'traffic lights', 'power lines', 'buildings', 'windows', 'fence', 'church facade']","A city street with moderate traffic, flanked by trees and buildings under a cloudy sky.",6462,38.932182426555606,-76.99058130027106,DC_images/dc_6462.jpg,17.097900390625,10.911376953125,28.20849609375,34.92578125,0.0
0,0,"[""text ('Sorry, we have no imagery here.')""]","This image shows a blank screen with the message 'Sorry, we have no imagery here.'",5048,38.84930435413414,-77.01824024964628,DC_images/dc_5048.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
5,7,"['houses', 'cars', 'trees', 'street', 'sidewalk', 'grass', 'power lines', 'person', 'fence']","A suburban street with parked and moving cars, houses, greenery, and sidewalks on a cloudy day.",4773,38.97001483546984,-77.02519485722445,DC_images/dc_4773.jpg,27.004150390625,4.958251953125,35.970458984375,29.036865234375,0.0
6,7,"['houses', 'sidewalk', 'trees', 'street', 'lamp post', 'hedge', 'shrubbery']",A quiet residential street featuring two well-kept houses with mature trees and a sidewalk.,4322,38.97902071208929,-77.03443082402974,DC_images/dc_4322.jpg,44.31494140625,13.752929687500002,1.86083984375,21.965087890625,0.0
7,4,"['trees', 'road', 'curb', 'drain grate', 'leaves', 'underbrush', 'branches']","A quiet, leafy forest area bordered by a gently curving paved road and dense green foliage.",3737,38.95199200809544,-77.04595437092449,DC_images/dc_3737.jpg,50.140380859375,0.0,0.0,10.2158203125,0.0
0,0,"[""text: 'Sorry, we have no imagery here.'""]","The image displays a plain, nearly white screen with a message indicating the absence of imagery.",4465,38.82588000726971,-77.02975049375432,DC_images/dc_4465.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
6,8,"['trees', 'sidewalk', 'street', 'electric pole', 'streetlight', 'brick houses', 'driveway', 'bushes', 'power lines', 'lawn']","A quiet suburban street with brick houses, large trees, and well-maintained sidewalks.",6809,38.94118996130943,-76.98365919820971,DC_images/dc_6809.jpg,35.0498046875,7.17138671875,18.369140625,37.800537109375,0.0
6,5,"['road', 'sidewalk', 'grass', 'trees', 'road markings (arrows)', 'fallen leaves']",A grassy park area with scattered autumn trees and a road running alongside.,4825,38.85831197297389,-77.02285113553029,DC_images/dc_4825.jpg,40.758056640625,0.0,38.078857421875,21.1630859375,0.0
7,6,"['houses', 'sidewalk', 'street', 'trees', 'cars', 'grass', 'shrubs', 'power lines', 'clouds']","A quiet residential street lined with well-maintained houses, trees, and parked cars under a partly cloudy sky.",2950,38.971802696480495,-77.06212288081268,DC_images/dc_2950.jpg,38.209228515625,6.371093749999999,20.144287109375,28.548828125,0.0
3,7,"['brick house', 'blue house', 'windows', 'air conditioner', 'vines', 'fence', 'blue trash bin', 'green trash bin', 'chains', 'yard', 'power lines']","A small urban backyard with overgrown vines, trash bins, and houses closely packed together.",8037,38.89434035269444,-76.95830991578994,DC_images/dc_8037.jpg,18.0849609375,26.631103515625,28.52197265625,0.335693359375,0.0
4,6,"['house', 'sidewalk', 'street', 'tree', 'car', 'bushes', 'utility pole', 'power lines', 'trash bins', 'fence', 'driveway']","A suburban residential street with houses, utility poles, and parked cars under a blue sky with scattered clouds.",6128,38.946596047763926,-76.99750083275059,DC_images/dc_6128.jpg,9.004150390625,9.28515625,32.00146484375,31.851806640625004,0.0
5,8,"['trees', 'cars', 'road', 'crosswalk', 'sidewalk', 'buildings', 'streetlights', 'fence']","A wide urban street lined with trees, cars, and sidewalks under a clear blue sky.",4650,38.95379946026899,-77.02749650454773,DC_images/dc_4650.jpg,13.83984375,4.04833984375,32.941650390625,43.037109375,0.0
5,4,"['road', 'houses', 'lawns', 'trees', 'cars', 'sidewalk', 'fire hydrant', 'power lines']","A quiet suburban cul-de-sac lined with trees, single-family homes, and parked cars on a sunny day.",8027,38.87632359097972,-76.95832044180013,DC_images/dc_8027.jpg,36.86279296875,4.7548828125,22.841064453125,34.8564453125,0.0
4,6,"['black car', 'white truck', 'sidewalk', 'fence', 'light pole', 'trees', 'bushes', 'leaves']",A parked car and truck line a street next to a fenced wooded area in late autumn.,2927,38.93036465364844,-77.06208677813262,DC_images/dc_2927.jpg,20.52197265625,0.0078125,35.671875,8.999755859375,0.0
0,0,"[""text ('Sorry, we have no imagery here.')""]",This image is a blank map view with a message stating that there is no available imagery.,1093,38.91232258507056,-77.09896767760368,DC_images/dc_1093.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
4,8,"['cars', 'road', 'sidewalks', 'trees', 'houses', 'lawns', 'power lines']","A quiet suburban street lined with parked cars, houses, and leafless trees on a cloudy day.",1226,38.946556072972704,-77.09670805783236,DC_images/dc_1226.jpg,16.977783203125,2.79541015625,34.656005859375,31.328125,0.0
3,8,"['cars', 'sidewalk', 'trees', 'people', 'multi-story building', 'trash cans', 'traffic cone', 'outdoor table and chairs', 'signboard']","A busy urban sidewalk scene featuring parked cars, people, trees, and a large office building across the street.",3937,38.90154717770295,-77.04131049539969,DC_images/dc_3937.jpg,6.22314453125,43.1611328125,0.00048828125,2.336669921875,0.0
3,7,"['cars', 'parking lot', 'street', 'power lines', 'crosswalk', 'traffic signals', 'buildings', 'trees', 'sidewalk']","A busy urban intersection with parked cars, utility wires, and several buildings in the background.",6800,38.92497501516917,-76.9836629139307,DC_images/dc_6800.jpg,2.235595703125,6.186767578125,42.611083984375,38.75927734375,0.0
7,6,"['trees', 'sidewalk', 'street', 'power lines', 'utility pole', 'fence', 'house', 'curb', 'plants']","A quiet, tree-lined suburban street with sidewalks and houses on one side.",3035,38.91955587775573,-77.05977109665912,DC_images/dc_3035.jpg,42.282958984375,3.262939453125,7.672851562499999,33.797119140625,0.0
5,9,"['cars', 'trees', 'buildings', 'sidewalk', 'street lamps', 'pedestrians', 'road', 'flags']","A busy urban street lined with tall office buildings, cars, and some greenery along the sidewalks.",4392,38.8997484035085,-77.03208693122635,DC_images/dc_4392.jpg,10.6484375,29.822509765625,12.499267578125,39.0380859375,0.0
0,0,"[""text: 'Sorry, we have no imagery here.'"", 'plain white background']",The image is a blank white screen with a message stating there is no imagery available.,3637,38.97721417045758,-77.04827877432852,DC_images/dc_3637.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
3,7,"['cars', 'trees', 'houses', 'street', 'crosswalk', 'street lamp', 'utility wires', 'road sign', 'sidewalk', 'pickup truck']","A quiet suburban street with parked cars, trees, and houses on a sunny day.",6677,38.90876031953733,-76.98597254967429,DC_images/dc_6677.jpg,21.42333984375,4.011474609375,33.3349609375,23.962890625,0.0
7,3,"['boat', 'river', 'trees', 'bridge', 'sky', 'clouds']",A boat is floating on a wide river with dense green trees lining the riverbank under a sky with wispy clouds.,2793,38.8943300617659,-77.06436087337883,DC_images/dc_2793.jpg,9.855224609375,0.369873046875,39.942138671875,0.0,30.980712890625
0,0,"[""text: 'Sorry, we have no imagery here.'""]","This image is a blank, white background with a central message stating there is no imagery available.",4917,38.81867521199562,-77.020535439885,DC_images/dc_4917.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
0,0,"['text: Sorry, we have no imagery here.']",The image is a blank screen with a message stating that there is no available imagery.,3787,38.83668582023198,-77.0435765613829,DC_images/dc_3787.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
4,7,"['dump truck', 'traffic cones', 'road work sign', 'trees', 'sidewalk', 'houses', 'power lines', 'bushes', 'street']",A suburban street view with a dump truck full of roadwork equipment parked in front of houses and greenery.,2245,38.93395980301352,-77.07593033302301,DC_images/dc_2245.jpg,31.880615234375,9.839599609375,21.7275390625,12.104248046875,0.0
5,7,"['houses', 'trees', 'sidewalk', 'grass', 'car', 'driveway', 'utility pole', 'windows', 'doors']","A quiet suburban street with brick homes, trees, a parked car, and grassy yards.",8253,38.872718495808456,-76.95371303258437,DC_images/dc_8253.jpg,43.135009765625,15.59765625,15.581298828125,8.0693359375,0.0
0,0,"[""text: 'Sorry, we have no imagery here.'""]",The image is a blank map area with a message indicating there is no available imagery.,4829,38.86551870707828,-77.02285344298426,DC_images/dc_4829.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
0,0,"[""text: 'Sorry, we have no imagery here.'""]",A blank screen with a message indicating that no imagery is available.,3863,38.97361269380622,-77.04366029311599,DC_images/dc_3863.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
4,9,"['crosswalk', 'street', 'building', 'trees', 'street light', 'utility pole', 'traffic cones', 'sidewalk', 'cars', 'street signs', 'wires']","A well-connected urban street crossing with clear crosswalks, adjacent buildings, and some greenery under a sunny sky.",8719,38.89073124939495,-76.94447998864273,DC_images/dc_8719.jpg,7.022216796875,11.0283203125,37.68408203125,35.593017578125,0.0
