scenicness,connectivity,objects,description,id,latitude,longitude,image_path,greenery_pct,building_pct,sky_pct,road_pct,water_pct,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16,pc_17,pc_18,pc_19,pc_20,pc_21,pc_22,pc_23,pc_24,pc_25,pc_26,pc_27,pc_28,pc_29,pc_30,pc_31,pc_32,pc_33,pc_34,pc_35,pc_36,pc_37,pc_38,pc_39,pc_40,pc_41,pc_42,pc_43,pc_44,pc_45,pc_46,pc_47,pc_48,pc_49,pc_50
3,7,"['apartment building', 'trees', 'sidewalk', 'grass lawn', 'cars', 'balconies', 'windows', 'satellite dish', 'clouds', 'driveway']","A modest apartment building with balconies and a grassy lawn, flanked by parked cars on a sunny day.",6876,38.85651103854463,-76.98137435015174,DC_images/dc_6876.jpg,26.188232421875,16.64501953125,21.451416015625,11.3984375,0.0,2.129707,-1.0600008,1.2481073,0.31155783,1.8362691,0.7163494,0.30709776,-0.47971213,0.3992644,0.28641006,1.2595245,0.28153783,1.194347,0.5415391,1.2555506,0.7005877,0.37619993,0.43081874,0.24360743,0.0453541,-0.6188088,-0.056481954,-0.015028452,0.3788214,-0.38175645,0.005022156,-0.18272708,0.20769884,0.14659673,-0.09041576,0.015146212,0.41204485,0.47227147,0.079902224,-0.24764344,0.01768777,0.61164355,-0.34525415,-0.113025405,0.012445049,0.21354328,0.28833473,0.16906253,-0.39993134,0.25593954,-0.17085935,0.024754765,-0.21044183,-0.32578397,0.099208586
0,0,"['text: Sorry, we have no imagery here.']",This image contains a blank background with a message indicating there is no available imagery.,4573,38.815070398500936,-77.02744309405244,DC_images/dc_4573.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0,-5.2868905,0.16616456,0.34411722,-0.031950228,-0.0791509,0.0016656572,-0.026635977,-0.016802637,-0.01751517,0.015677704,-0.0066995416,0.009895937,0.0032976223,-0.0033643865,0.023908926,0.002010784,-0.0066258125,0.006026984,0.007975861,0.0026609683,0.0032144478,0.0055828355,0.0070936787,-0.0029863983,-0.016691457,0.0047813114,-0.005279528,-0.0038510596,-0.004614743,-0.0026806127,0.006151469,-0.010177307,0.00289507,0.0047742045,-0.0016857347,-0.0011576894,-0.0014757189,0.003081027,0.009234117,-0.002323365,-0.0009566211,0.003916459,-0.0054529933,0.000897152,-0.004998477,0.0030749189,8.1211496e-05,0.0019650783,-0.001260109,0.00016252286
3,8,"['cars', 'road', 'concrete barrier', 'trees', 'brick wall', 'traffic signs', 'grass']","A multi-lane divided road with several cars, bordered by trees and a brick wall under an overcast sky.",5500,38.8420986767513,-77.00902333399937,DC_images/dc_5500.jpg,19.990234375,0.0,33.529052734375,43.1552734375,0.0,1.8786484,1.5740616,-1.4537877,-0.21648115,-1.9704131,0.12994508,-0.26012745,1.0546144,0.13317151,0.35136133,-0.3456728,-0.18702218,0.8761894,-0.6458062,-0.17878254,0.4821316,0.06915783,-0.86662835,0.36705014,-0.7837679,-0.24938601,0.011930852,0.029469002,-0.6344938,-0.41161388,0.0035727231,0.21605812,-0.29386055,0.48580468,-0.5612419,-0.19178785,-0.2640163,-0.21859191,0.3881933,0.35639432,-0.56250346,-0.27223578,-0.62211895,0.48074347,0.2008229,-0.12726901,0.08500899,0.43064475,0.029402556,0.059737775,-0.08790521,-0.10138422,-0.21942136,0.10311968,0.115980886
0,0,"[""text: 'Sorry, we have no imagery here.'""]",The image is completely blank except for a message stating that there is no available imagery.,3496,38.92856854963408,-77.05055240045628,DC_images/dc_3496.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0,-5.2868905,0.16616456,0.34411722,-0.031950228,-0.0791509,0.0016656572,-0.026635977,-0.016802637,-0.01751517,0.015677704,-0.0066995416,0.009895937,0.0032976223,-0.0033643865,0.023908926,0.002010784,-0.0066258125,0.006026984,0.007975861,0.0026609683,0.0032144478,0.0055828355,0.0070936787,-0.0029863983,-0.016691457,0.0047813114,-0.005279528,-0.0038510596,-0.004614743,-0.0026806127,0.006151469,-0.010177307,0.00289507,0.0047742045,-0.0016857347,-0.0011576894,-0.0014757189,0.003081027,0.009234117,-0.002323365,-0.0009566211,0.003916459,-0.0054529933,0.000897152,-0.004998477,0.0030749189,8.1211496e-05,0.0019650783,-0.001260109,0.00016252286
3,8,"['truck', 'road', 'yellow double lines', 'vegetation', 'sidewalk', 'utility poles', 'power lines']",A large truck is parked or driving alongside a paved road with vegetation and utility poles on the roadside under a clear sky.,6013,38.94479441794606,-76.99980798321353,DC_images/dc_6013.jpg,6.35546875,0.000244140625,31.205810546875,29.306884765625004,0.0,1.2669064,1.5769784,-1.0439615,0.6750726,0.4451628,-0.31909913,1.2056651,0.4849944,-0.61146134,0.39858606,0.5002541,-0.8427796,-0.9929445,-0.428247,-0.2152821,-0.056190427,-0.29955646,0.92997104,0.8063472,0.2682379,-0.40226918,-0.6390905,0.82514566,-0.52023304,0.6719143,-0.5560132,-0.5263302,-0.26461306,-0.192461,0.8510667,-0.5438493,-0.03583513,-0.324317,0.26933357,-0.46026182,-0.36256072,0.28738916,0.0053025205,-0.22747713,-0.24157746,-0.24203786,0.17539737,0.19986334,-0.038640782,0.02994283,0.32810855,0.21185298,-0.14133252,0.42136133,0.117317654
0,0,"[""text: 'Sorry, we have no imagery here.'""]",The image is a blank map tile with a message stating there is no available imagery.,6567,38.91596724420857,-76.98827728695453,DC_images/dc_6567.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0,-5.2868905,0.16616456,0.34411722,-0.031950228,-0.0791509,0.0016656572,-0.026635977,-0.016802637,-0.01751517,0.015677704,-0.0066995416,0.009895937,0.0032976223,-0.0033643865,0.023908926,0.002010784,-0.0066258125,0.006026984,0.007975861,0.0026609683,0.0032144478,0.0055828355,0.0070936787,-0.0029863983,-0.016691457,0.0047813114,-0.005279528,-0.0038510596,-0.004614743,-0.0026806127,0.006151469,-0.010177307,0.00289507,0.0047742045,-0.0016857347,-0.0011576894,-0.0014757189,0.003081027,0.009234117,-0.002323365,-0.0009566211,0.003916459,-0.0054529933,0.000897152,-0.004998477,0.0030749189,8.1211496e-05,0.0019650783,-0.001260109,0.00016252286
5,8,"['cars', 'trees', 'road', 'sidewalk', 'crosswalk signs', 'buildings', 'leaves']",A city street lined with parked cars and autumn trees under an overcast sky.,4523,38.93037734711629,-77.02979409333317,DC_images/dc_4523.jpg,15.1767578125,5.364013671875,32.080810546875,35.146240234375,0.0,2.2246764,0.78641284,0.33009574,-0.9268741,-0.33277175,-1.6871463,0.23028128,-0.22819021,0.31424448,-0.32293442,0.6399533,-0.40898314,0.1260266,0.33864823,-0.46395117,-0.26622307,0.28132436,-0.6175787,-0.58377475,0.15405664,-0.07923179,0.0018760276,0.63453305,-0.26176077,-0.45037353,0.34007582,0.60370165,-0.7948617,0.5801165,0.3153838,-0.52181095,-0.29880124,0.015235314,0.3462031,0.13921885,-0.06005473,0.08018003,0.20098986,0.07248724,-0.09303622,-0.22995208,0.42667386,-0.17978849,0.30155206,-0.06229919,0.058892574,-0.28895074,-0.018930877,-0.12019862,0.3090319
0,0,"[""text: 'Sorry, we have no imagery here.'""]",This image contains a blank background with a message indicating no imagery is available.,998,38.94655216467539,-77.10132234362429,DC_images/dc_998.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0,-5.2868915,0.16616268,0.34411633,-0.03195057,-0.079150684,0.0016647396,-0.026636241,-0.016802615,-0.01751486,0.015676944,-0.0067000715,0.009896307,0.0032980556,-0.003364837,0.023908516,0.0020109362,-0.006625725,0.006026277,0.007975195,0.0026613176,0.0032133735,0.005582254,0.0070929695,-0.0029862786,-0.016690666,0.004781166,-0.0052798055,-0.0038521609,-0.0046137697,-0.0026802442,0.006152761,-0.010176946,0.002895462,0.004773272,-0.0016861238,-0.0011576265,-0.0014765593,0.0030810616,0.009234921,-0.0023241492,-0.00095749495,0.0039156782,-0.005453463,0.00089711434,-0.0049983147,0.0030743442,8.087491e-05,0.0019650653,-0.0012610053,0.0001613785
5,6,"['cars', 'trees', 'sidewalk', 'houses', 'utility pole', 'street', 'grass']","A shaded residential street lined with parked cars, mature trees, and houses on both sides.",6473,38.9520006602163,-76.99057868163291,DC_images/dc_6473.jpg,47.10302734375,3.42724609375,2.844970703125,40.068359375,0.0,2.2939744,0.24975738,0.795519,-0.14955388,-1.6291813,0.39383703,0.13691576,-0.3250845,-0.9784861,-1.0076844,0.6404705,0.46020195,0.015719537,0.21825871,-0.56463534,0.1862268,0.04180489,-0.18192464,0.43206432,-0.0644311,-0.0077821924,-0.40009016,-0.6181517,0.4761264,0.40054426,-0.14509101,0.11022214,-0.45644256,0.031798627,0.09569619,-0.6132516,-0.14425789,0.060693003,-0.09267324,-0.022655146,0.42789975,0.082959116,-0.17243165,0.07740498,-0.105721556,0.3595562,-0.09915003,0.25271544,0.37387317,0.21373151,0.23959288,0.17249809,-0.18557966,-0.022690056,0.09068634
7,8,"['bridge', 'river', 'boat', 'sky', 'clouds', 'trees', 'distant land']","A picturesque view from a boat on a river, looking towards a long arched stone bridge under a partly cloudy sky.",3244,38.88532640559965,-77.055132092062,DC_images/dc_3244.jpg,0.83447265625,0.393798828125,46.69091796875,0.0,41.25244140625,1.1294588,1.0359991,-2.506801,-0.13674255,0.80651146,0.6975274,-1.0040486,0.07236757,-1.8496364,-1.6461178,-0.29603955,0.43671033,0.40140706,-0.32543206,1.9489214,-0.23887458,-0.08874988,0.09206153,-0.31021455,-0.5163158,-0.55891335,-0.33257213,-0.3377591,0.035972275,0.54965574,1.0794723,0.7970335,0.68714994,0.19888642,-0.26205716,-0.7178036,0.18994159,-0.1879981,0.23379189,-0.048400927,0.2022007,0.09334294,0.30306205,-0.14921936,-0.36748075,0.09994098,0.41554815,-0.08773379,0.06565522,0.020266864,0.4033761,-0.13981986,0.3666015,0.12963486,0.11268201
0,0,"[""text: 'Sorry, we have no imagery here.'""]",A blank screen with a message indicating there is no available imagery.,3981,38.980820112510514,-77.04135645545473,DC_images/dc_3981.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0,-5.2868915,0.16616268,0.34411633,-0.03195057,-0.079150684,0.0016647396,-0.026636241,-0.016802615,-0.01751486,0.015676944,-0.0067000715,0.009896307,0.0032980556,-0.003364837,0.023908516,0.0020109362,-0.006625725,0.006026277,0.007975195,0.0026613176,0.0032133735,0.005582254,0.0070929695,-0.0029862786,-0.016690666,0.004781166,-0.0052798055,-0.0038521609,-0.0046137697,-0.0026802442,0.006152761,-0.010176946,0.002895462,0.004773272,-0.0016861238,-0.0011576265,-0.0014765593,0.0030810616,0.009234921,-0.0023241492,-0.00095749495,0.0039156782,-0.005453463,0.00089711434,-0.0049983147,0.0030743442,8.087491e-05,0.0019650653,-0.0012610053,0.0001613785
6,6,"['van', 'road', 'sidewalk', 'trees', 'grass', 'utility pole', 'shrubs']","A quiet residential street lined with trees, a sidewalk, and a parked van.",2586,38.93216243359905,-77.06900838107498,DC_images/dc_2586.jpg,50.724853515625,0.0,10.128173828125,33.193359375,0.0,2.388134,1.2658751,0.22895782,-0.38458312,-0.8808664,-0.02108136,-0.19862492,0.55140626,-0.41161785,-0.85627264,-0.27263394,0.01298489,0.08139056,0.059692834,-0.66671056,0.23491502,-0.14716338,0.24842551,-0.10848557,0.16279116,0.30455273,0.45048916,-0.3066368,-0.36623695,-0.20565288,0.33552966,0.17793205,0.1413967,0.25219753,-0.31152532,0.3520356,0.43562296,-0.09280962,0.65278566,-0.08193976,-0.44863626,-0.016853573,-0.00863778,0.16659194,-0.34740484,-0.3802995,-0.015567618,0.07881535,-0.35338408,-0.12113922,0.14048663,0.054715935,0.000679867,0.073315434,0.07002556
3,2,"['garage', 'trash bins', 'recycling bin', 'wooden fence', 'tree', 'bushes', 'house in background', 'concrete driveway']","A small, weathered garage surrounded by overgrown vegetation and two trash bins in a quiet residential area.",1683,38.948364998097496,-77.08748169572397,DC_images/dc_1683.jpg,49.4306640625,10.076904296875,14.39208984375,0.0,0.0,2.2909727,-1.5309407,0.59151155,2.0335932,-0.059117302,0.79104835,0.6547052,1.0689609,0.22633202,-0.44845986,-2.330994,0.42318213,0.27595803,-0.61950564,0.5271124,0.4431257,0.7542051,-0.87754,0.7528219,-0.4689785,0.16698147,-0.22640035,0.21183407,0.1246594,-0.30675846,0.5702034,-0.5899958,-0.3657399,-0.062035825,-0.05167302,-0.13998511,-0.59650975,-0.39986876,-0.17885657,-0.29224774,-0.4325385,-0.07965789,0.26393026,-0.47748992,0.27371886,0.11504694,-0.61093146,-0.521515,0.5011496,-0.1247911,-0.16474204,0.35834026,-0.19700809,0.13065776,0.1899856
5,9,"['traffic signals', 'crosswalk', 'sidewalk', 'building', 'trees', 'planters with flowers', 'pedestrians', 'street signs', 'cars', 'commercial truck', 'lamp post']","An urban street corner with modern buildings, pedestrians, and clear walkways under partly cloudy skies.",4397,38.90875675452028,-77.03209098376013,DC_images/dc_4397.jpg,10.889892578125,25.189453125,17.180419921875,15.54931640625,0.0,1.5861068,-0.23000953,-0.8946029,-1.8793974,0.04957018,-0.57439286,1.8649374,-0.20380135,0.5684922,0.4875765,-0.8786493,-0.14806606,0.5480796,-0.6225502,0.3185687,-0.086016536,-0.21287714,0.16614105,1.0676726,0.4468867,0.7233107,0.023657853,-0.276594,0.69460624,-0.32437554,0.83073425,-0.104523666,-0.08356618,0.38590607,0.050388545,-0.5794268,-0.3094666,0.108143196,-0.16512516,0.7906206,0.036957335,-0.5290606,0.010592662,-0.32555953,0.13695435,-0.18051794,0.37322778,0.32881993,-0.22331378,-0.23634796,0.24845563,-0.15413624,0.24944398,-0.26548004,-0.15578151
1,1,"['white construction barrier', 'blue building under construction', 'sidewalk']",A plain white construction barrier partially blocking a blue building under construction.,6107,38.908761134894775,-76.99750215844402,DC_images/dc_6107.jpg,0.0,0.71142578125,2.0302734375,4.490966796875,0.0,0.6272451,-0.32046384,-1.3128617,0.81788397,2.2503128,0.95523477,1.110733,-1.2546004,-0.4605405,0.19033392,-0.22652829,-0.2044783,-0.8636081,-0.29030108,-0.5723418,0.34970665,-0.18709023,0.43642357,-0.34769467,-0.29942966,-0.13855976,0.33222264,-0.11973641,-0.36924252,-0.2765569,-0.07503657,-0.6403161,0.112904765,-0.074458264,0.09652206,-0.2016007,-0.60164803,-0.64900786,0.09014734,0.20883283,-0.3285109,0.3859255,0.078461744,0.2861151,0.10268302,-0.37449527,-0.22580324,0.42488134,-0.10903076,-0.5986059,-0.094189115,0.0336389,0.045330115,0.13908677,0.16601932
7,4,"['paved road', 'yellow road markings', 'trees', 'greenery', 'shrubbery']","A winding road passes through a dense, green forest under dappled sunlight.",3169,38.95559021051525,-77.0574938762764,DC_images/dc_3169.jpg,62.49658203125,0.0,1.141357421875,36.089111328125,0.0,2.0798545,1.6698542,-0.7910722,1.1813296,-0.8973438,-1.2654771,-0.570718,1.1129766,0.91750586,0.46623048,0.14531928,0.4905404,-0.60949874,-0.2662278,0.37882945,-0.42743963,-0.37452024,0.44655415,-0.111425504,0.19007091,-0.2775757,-0.5264262,-0.0116310865,-0.09687895,0.053810503,0.45447898,-0.089621365,-0.16488756,0.1514715,0.27740967,0.031954776,-0.38757795,-0.11556494,-0.16444989,-0.23070164,-0.40400773,-0.40867603,-0.160266,0.1311513,-0.3714923,0.076724775,0.064890265,0.041187294,-0.105605274,0.050021,-0.22139597,0.17933196,-0.27778053,-0.1265684,-0.12689394
7,8,"['cars', 'trees', 'sidewalk', 'street', 'stop sign', 'power lines', 'fence', 'houses', 'brick wall']","A pleasant, tree-lined residential street with parked cars, sidewalks, and a stop sign under a partly cloudy sky.",5219,38.95199995054771,-77.01595920748998,DC_images/dc_5219.jpg,38.040771484375,2.848388671875,15.626464843749998,30.58740234375,0.0,2.248484,0.56057334,0.7670024,0.35678154,-0.536627,-0.11725002,0.07349087,-0.8287133,-0.8941072,-0.37093335,1.5176895,0.523134,-0.63441133,-0.09189771,-0.5450203,-0.2930076,-0.35916784,0.038855024,1.1832159,0.39859766,0.2982594,-0.5812242,-0.0053848987,-0.2649321,0.4862081,-0.14507212,0.5508197,0.55571777,0.11635556,-0.32392395,0.061835356,-0.1052018,-0.57683516,0.076529905,-0.39070275,0.11466016,0.33158016,0.042060535,-0.1354617,-0.022315608,-0.19381788,0.004080907,-0.07847095,0.1644032,-0.17722262,-0.054959036,0.089311324,0.0049032248,0.13405685,-0.12727813
6,7,"['street', 'sidewalk', 'crosswalk', 'cars', 'trees', 'houses', 'fence', 'utility poles', 'power lines', 'speed limit sign']","A quiet, tree-lined residential street with parked cars, houses, and a clear blue sky.",8591,38.8655088261804,-76.94680413449929,DC_images/dc_8591.jpg,15.206298828125,1.6198730468749998,36.74560546875,38.341796875,0.0,2.1077456,0.9179831,0.35152683,0.027508821,0.13292462,-0.19993801,1.209824,0.23876104,0.45918396,0.091455705,0.8724154,-0.09102802,-0.098933816,0.49778235,0.57525355,-0.041593317,0.13806601,-0.084758274,-0.50826937,0.28636113,-0.044391796,0.11044535,-0.17104131,0.74797374,0.19608179,-0.2265704,0.08618229,0.24618168,-0.2462268,0.18874577,0.39962605,0.2221597,0.110122465,0.21797684,0.07754953,-0.36179942,-0.15135391,0.5154801,-0.30440316,0.035064515,0.012823356,0.09763672,-0.3488378,0.036038972,0.08856766,0.0443143,-0.10064135,-0.048483275,-0.19180723,-0.114376396
7,6,"['trees', 'sidewalk', 'curb', 'leaves', 'shrubs', 'asphalt road']","A shady, tree-lined street corner with thick greenery and a sidewalk curving along the road.",1106,38.93574420026609,-77.09900018853916,DC_images/dc_1106.jpg,73.089111328125,0.0,2.843994140625,5.99462890625,0.0,1.510898,1.4334271,-0.31025505,0.6712929,0.8069995,-0.62518436,0.13739635,0.16027941,1.198615,-0.2897778,-1.342082,0.7113902,1.1030765,0.34688282,-0.21960406,0.043508753,-0.25361872,-0.12171922,-0.53403246,0.22040315,0.5285525,0.48929822,0.16769384,0.057280198,-0.06748713,-0.08667122,-0.05024608,0.06873694,0.36941153,-0.12995861,-0.34943828,0.21731493,0.44582814,0.2809446,0.3714774,0.37432054,-0.24924164,0.22551034,-0.15586963,-0.26183084,0.10097013,0.26062235,0.02094533,0.039819293,0.17714256,0.16226175,-0.268062,-0.154421,-0.16133012,-0.0059491163
5,7,"['road', 'crosswalk', 'sidewalk', 'utility poles', 'wires', 'residential houses', 'trees', 'bushes', 'road sign']","A residential street with crosswalks, utility poles, and houses on a sunny day.",4536,38.9537988948339,-77.02980388318971,DC_images/dc_4536.jpg,11.89794921875,3.790771484375,37.75146484375,41.36572265625,0.0,2.0214865,1.7010468,-0.032939788,-0.03483379,-0.38922718,0.2530975,0.37965682,0.99550754,0.2552359,-0.4586163,0.5577768,-0.47165957,-0.39073154,0.12870756,0.3643298,-0.10013083,-0.25233755,-0.37200284,-0.30009285,0.21810359,-0.37827638,0.20554489,-0.49110273,-0.07144515,0.011342276,-0.23419331,-0.08038786,-0.02533676,0.04385786,-0.3686887,-0.04502513,-0.11710154,-0.08399298,-0.18478443,0.26196352,0.04641539,-0.054902136,-0.11965665,0.3708095,0.4283529,0.094034106,-0.38551393,0.029704474,-0.057906196,-0.11095077,0.024459107,0.068439506,0.027232958,0.09437483,-0.12576543
4,8,"['apartment building', 'sidewalk', 'traffic light', 'crosswalk', 'street', 'trees', 'parked cars', 'power lines', 'utility box', 'street sign', 'church/building in background', 'grassy area']","A quiet urban intersection with crosswalks, apartment buildings, greenery, and parked cars along the street.",4541,38.96280715407444,-77.02980765023244,DC_images/dc_4541.jpg,22.411865234375,5.91162109375,26.834960937500004,38.357177734375,0.0,2.5457995,0.55407333,0.44588992,-1.1676604,-1.0735681,0.29037583,0.27494898,0.16629252,-0.37867102,0.6180117,-0.172117,0.34008312,0.49610665,0.52939403,-0.50078523,0.2684328,0.552654,-0.14578262,-0.14982598,0.09799203,-0.07955802,0.6949234,0.37209788,-0.07993373,-0.27537692,0.24208777,0.083881415,0.067505024,-0.06528033,0.12983257,0.15982246,0.26485914,0.31003708,0.11015289,0.09130051,-0.33934107,-0.21310355,0.5729045,-0.10220597,-0.32540274,0.20988469,-0.13794708,-0.35435182,0.013637916,-0.08688806,0.43780103,0.35794076,-0.08814369,-0.12826784,-0.02085086
6,5,"['trees', 'sidewalk', 'road', 'cement truck', 'car', 'fence', 'grass', 'power lines']","A suburban street scene with trees lining the road, a cement truck, a car, and a grassy area with a metal fence.",6011,38.94119110332219,-76.99980799291852,DC_images/dc_6011.jpg,63.31494140625,0.0,0.3037109375,29.978271484375004,0.0,1.9631381,0.8409922,-0.37409657,0.1425778,-0.052613433,-0.39104575,0.18168324,-1.1390015,0.26865655,-0.61831975,0.5005421,-0.33298153,0.6938354,-0.112003215,-0.33871725,-0.17439201,-0.8942433,-0.26696077,0.27108076,-0.030861743,0.19848178,-0.10827492,0.40075088,-0.08973243,0.020555984,-0.11393564,-0.34392628,0.23783363,-0.37168702,-0.43195036,0.15189843,0.018632533,0.3539189,0.123601764,0.069141306,-0.015483354,-0.009712175,-0.29973826,-0.15804078,-0.11062464,-0.19237843,-0.46135774,0.2241102,-0.25240448,0.25115258,0.26199812,0.107257664,0.06306511,0.066511706,0.14965534
5,4,"['trees', 'sidewalk', 'pickup truck', 'car', 'street', 'utility pole', 'streetlight', 'manhole cover']","A quiet street bordered by dense greenery, parked vehicles, and a utility pole under a canopy of trees.",2711,38.95198200132493,-77.06672024787869,DC_images/dc_2711.jpg,53.98486328124999,0.0,0.2353515625,36.876708984375,0.0,1.7595512,0.77444494,0.789106,-0.04348619,0.00339893,-0.5191605,-0.13947698,-0.6636622,0.7176384,0.19369987,-0.5456384,-0.10042481,0.56736296,-0.17723288,-0.7797036,0.29555738,0.5689687,0.4768483,-0.15780593,-0.20286585,0.33439603,-0.5517021,-0.36148664,-0.23555855,0.059985995,0.10800456,0.16480204,0.072258435,0.120370604,-0.052915264,-0.10243547,0.1316049,0.35392907,-0.22454672,0.1258101,0.057162892,-0.26307902,-0.19038564,-0.2848872,-0.35598812,-0.18253277,-0.31051752,-0.15089545,0.22115435,0.009842915,0.042000476,-0.065874055,-0.1638163,0.08078636,-0.040228818
